0,0.058843799,1769,Lambda
0,0.078828791,1769,Lambda
0,0.064565286,1769,Lambda
0,0.059375942,1769,Lambda
0,0.059784529,1769,Lambda
5695,0.065243844,1769,Lambda
5695,0.058793811,1769,Lambda
5695,0.045661961,1769,Lambda
5695,0.053581754,1769,Lambda
5695,0.063882857,1769,Lambda
11052,0.051460791,1769,Lambda
11052,0.060196689,1769,Lambda
11052,0.054742954,1769,Lambda
11052,0.061533944,1769,Lambda
11052,0.058122905,1769,Lambda
16401,0.056431891,1769,Lambda
16401,0.060438138,1769,Lambda
16401,0.062472608,1769,Lambda
16401,0.05823195,1769,Lambda
16401,0.060549217,1769,Lambda
21876,0.062443004,1769,Lambda
21876,0.06378457,1769,Lambda
21876,0.057449786,1769,Lambda
21876,0.058178197,1769,Lambda
21876,0.064212554,1769,Lambda
27429,0.050109052,1769,Lambda
27429,0.060355813,1769,Lambda
27429,0.062097315,1769,Lambda
27429,0.057850322,1769,Lambda
27429,0.06142062,1769,Lambda
32840,0.046210804,4096,ECS
32840,0.043617583,4096,ECS
32840,0.042622854,4096,ECS
32840,0.043946251,4096,ECS
32840,0.04459839,4096,ECS
37538,0.043547537,4096,ECS
37538,0.04327218,4096,ECS
37538,0.043188281,4096,ECS
37538,0.043413025,4096,ECS
37538,0.043057106,4096,ECS
42199,0.032950154,32768,ECS
42199,0.044465024,4096,ECS
42199,0.029746799,32768,ECS
42199,0.045125991,4096,ECS
42199,0.017947726,32768,ECS
46396,0.055444644,8192,ECS
46396,0.044087804,4096,ECS
46396,0.018283263,32768,ECS
46396,0.044898592,8192,ECS
46396,0.043592591,4096,ECS
50948,0.030624701,16384,ECS
50948,0.043006536,4096,ECS
50948,0.018551545,32768,ECS
50948,0.043045064,8192,ECS
50948,0.029115055,16384,ECS
55075,0.042806193,4096,ECS
55075,0.018436979,32768,ECS
55075,0.043895838,8192,ECS
55075,0.028593228,16384,ECS
55075,0.079197825,16384,ECS
59692,0.011980751,65536,ECS
59692,0.044681007,4096,ECS
59692,0.018320547,32768,ECS
59692,0.043049461,8192,ECS
59692,0.028809673,16384,ECS
